sample	ST	NewST	Contamination	arcc	aroe	glpf	gmk	pta	tpi	yqil	CC	ref	collection
SRR5250382	772		NA	1	1	1	1	22	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	young2017
SRR5250383	30		NA	2	2	2	2	6	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250384	8		NA	3	3	1	1	4	4	3	8	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC8_USA300_FPR3757.dna	young2017
SRR5250385	239		NA	2	3	1	1	4	4	3	8	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC8_USA300_FPR3757.dna	young2017
SRR5250386	30		NA	2	2	2	2	6	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250387	30~	Unknown	NA	2	2	2~	2	6	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250388	15		NA	13	13	1	1	12	11	13	15	NoCloseReference	young2017
SRR5250389	5		NA	1	4	1	4	12	1	10	5	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC5_N315.dna	young2017
SRR5250390	239		NA	2	3	1	1	4	4	3	8	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC8_USA300_FPR3757.dna	young2017
SRR5250391	30		NA	2	2	2	2	6	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250392	45		NA	10	14	8	6	10	3	2	45	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC45_CA-347.fa	young2017
SRR5250393	39		NA	2	2	2	2	2	2	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250394	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	young2017
SRR5250395	772		NA	1	1	1	1	22	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	young2017
SRR5250396	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	young2017
SRR5250397	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	young2017
SRR5250398	30~	Unknown	NA	2	2	2~	2	6	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250399	1		NA	1	1	1	1	1	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	young2017
SRR5250400	101		NA	3	1	14	15	11	19	3	101	NoCloseReference	young2017
SRR5250401	36		NA	2	2	2	2	3	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250402	30		NA	2	2	2	2	6	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250403	12		NA	1	3	1	8	11	5	11	12	NoCloseReference	young2017
SRR5250404	59		NA	19	23	15	2	19	20	15	59	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC59_M013.fa	young2017
SRR5250405	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	young2017
SRR5250406	1		NA	1	1	1	1	1	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	young2017
SRR5250407	15		NA	13	13	1	1	12	11	13	15	NoCloseReference	young2017
SRR5250408	8		NA	3	3	1	1	4	4	3	8	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC8_USA300_FPR3757.dna	young2017
SRR5250409	101		NA	3	1	14	15	11	19	3	101	NoCloseReference	young2017
SRR5250410	45		NA	10	14	8	6	10	3	2	45	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC45_CA-347.fa	young2017
SRR5250411	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	young2017
SRR5250412	1224		NA	19	23	15	2	19	20	136	59	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC59_M013.fa	young2017
SRR5250413	8		NA	3	3	1	1	4	4	3	8	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC8_USA300_FPR3757.dna	young2017
SRR5250414	45		NA	10	14	8	6	10	3	2	45	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC45_CA-347.fa	young2017
SRR5250415	189		NA	28	2	2	2	6	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250416	582		NA	13	13	1	1	12	10	13	15	NoCloseReference	young2017
SRR5250417	1		NA	1	1	1	1	1	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	young2017
SRR5250418	30		NA	2	2	2	2	6	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250419	1224		NA	19	23	15	2	19	20	136	59	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC59_M013.fa	young2017
SRR5250420	39		NA	2	2	2	2	2	2	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250421	1		NA	1	1	1	1	1	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	young2017
SRR5250422	30		NA	2	2	2	2	6	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250423	1		NA	1	1	1	1	1	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	young2017
SRR5250424	1535		NA	13	13	1	1	81	11	13	15	NoCloseReference	young2017
SRR5250425	45		NA	10	14	8	6	10	3	2	45	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC45_CA-347.fa	young2017
SRR5250426	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	young2017
SRR5250427	8		NA	3	3	1	1	4	4	3	8	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC8_USA300_FPR3757.dna	young2017
SRR5250428	291		NA	3	37	19	2	20	26	32	398	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC398_SO385.dna	young2017
SRR5250429	8		NA	3	3	1	1	4	4	3	8	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC8_USA300_FPR3757.dna	young2017
SRR5250430	1413		NA	6	5	6	2	162	14	5	121	NoCloseReference	young2017
SRR5250431	30		NA	2	2	2	2	6	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250432	30		NA	2	2	2	2	6	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250433	45		NA	10	14	8	6	10	3	2	45	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC45_CA-347.fa	young2017
SRR5250434	45		NA	10	14	8	6	10	3	2	45	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC45_CA-347.fa	young2017
SRR5250435	1		NA	1	1	1	1	1	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	young2017
SRR5250436	582		NA	13	13	1	1	12	10	13	15	NoCloseReference	young2017
SRR5250437	1		NA	1	1	1	1	1	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	young2017
SRR5250438	45		NA	10	14	8	6	10	3	2	45	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC45_CA-347.fa	young2017
SRR5250439	1~	Unknown	NA	358~	1	1	1	1	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	young2017
SRR5250440	573		NA	1	1	1	1	12	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	young2017
SRR5250441	30~	Unknown	NA	2	2	2~	2	6	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250442	15		NA	13	13	1	1	12	11	13	15	NoCloseReference	young2017
SRR5250443	3437		NA	2	2	2	2	6	3	439	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250444	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	young2017
SRR5250445	1		NA	1	1	1	1	1	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	young2017
SRR5250446	291		NA	3	37	19	2	20	26	32	398	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC398_SO385.dna	young2017
SRR5250447	45		NA	10	14	8	6	10	3	2	45	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC45_CA-347.fa	young2017
SRR5250448	45		NA	10	14	8	6	10	3	2	45	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC45_CA-347.fa	young2017
SRR5250449	101		NA	3	1	14	15	11	19	3	101	NoCloseReference	young2017
SRR5250450	39		NA	2	2	2	2	2	2	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250451	30		NA	2	2	2	2	6	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250452	8		NA	3	3	1	1	4	4	3	8	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC8_USA300_FPR3757.dna	young2017
SRR5250453	239		NA	2	3	1	1	4	4	3	8	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC8_USA300_FPR3757.dna	young2017
SRR5250454	1		NA	1	1	1	1	1	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	young2017
SRR5250455	398		NA	3	35	19	2	20	26	39	398	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC398_SO385.dna	young2017
SRR5250456	30		NA	2	2	2	2	6	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250457	109		NA	3	27	1	1	1	1	10	130	NoCloseReference	young2017
SRR5250458	45		NA	10	14	8	6	10	3	2	45	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC45_CA-347.fa	young2017
SRR5250459	573		NA	1	1	1	1	12	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	young2017
SRR5250460	1		NA	1	1	1	1	1	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	young2017
SRR5250461	101		NA	3	1	14	15	11	19	3	101	NoCloseReference	young2017
SRR5250462	3437		NA	2	2	2	2	6	3	439	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250463	573		NA	1	1	1	1	12	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	young2017
SRR5250464	8		NA	3	3	1	1	4	4	3	8	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC8_USA300_FPR3757.dna	young2017
SRR5250465	45		NA	10	14	8	6	10	3	2	45	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC45_CA-347.fa	young2017
SRR5250466	59		NA	19	23	15	2	19	20	15	59	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC59_M013.fa	young2017
SRR5250467	39		NA	2	2	2	2	2	2	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250468	36		NA	2	2	2	2	3	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250469	7		NA	5	4	1	4	4	6	3	7	NoCloseReference	young2017
SRR5250470	45		NA	10	14	8	6	10	3	2	45	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC45_CA-347.fa	young2017
SRR5250471	30		NA	2	2	2	2	6	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250472	59		NA	19	23	15	2	19	20	15	59	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC59_M013.fa	young2017
SRR5250473	6		NA	12	4	1	4	12	1	3	5	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC5_N315.dna	young2017
SRR5250474	45		NA	10	14	8	6	10	3	2	45	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC45_CA-347.fa	young2017
SRR5250475	30~	Unknown	NA	2	2	2~	2	6	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250476	398		NA	3	35	19	2	20	26	39	398	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC398_SO385.dna	young2017
SRR5250477	189		NA	28	2	2	2	6	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250478	582		NA	13	13	1	1	12	10	13	15	NoCloseReference	young2017
SRR5250479	30		NA	2	2	2	2	6	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250480	8		NA	3	3	1	1	4	4	3	8	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC8_USA300_FPR3757.dna	young2017
SRR5250481	1224		NA	19	23	15	2	19	20	136	59	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC59_M013.fa	young2017
SRR5250482	1535		NA	13	13	1	1	81	11	13	15	NoCloseReference	young2017
SRR5250483	189		NA	28	2	2	2	6	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250484	45		NA	10	14	8	6	10	3	2	45	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC45_CA-347.fa	young2017
SRR5250485	8		NA	3	3	1	1	4	4	3	8	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC8_USA300_FPR3757.dna	young2017
SRR5250486	101		NA	3	1	14	15	11	19	3	101	NoCloseReference	young2017
SRR5250487	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	young2017
SRR5250488	88		NA	22	1	14	23	12	4	31	88	NoCloseReference	young2017
SRR5250489	8		NA	3	3	1	1	4	4	3	8	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC8_USA300_FPR3757.dna	young2017
SRR5250490	291		NA	3	37	19	2	20	26	32	398	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC398_SO385.dna	young2017
SRR5250491	188		NA	3	1	1	8	1	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	young2017
SRR5250492	927		NA	7	155	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	young2017
SRR5250493	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	young2017
SRR5250494	109		NA	3	27	1	1	1	1	10	130	NoCloseReference	young2017
SRR5250495	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	young2017
SRR5250496	88		NA	22	1	14	23	12	4	31	88	NoCloseReference	young2017
SRR5250497	8		NA	3	3	1	1	4	4	3	8	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC8_USA300_FPR3757.dna	young2017
SRR5250498	59		NA	19	23	15	2	19	20	15	59	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC59_M013.fa	young2017
SRR5250499	582		NA	13	13	1	1	12	10	13	15	NoCloseReference	young2017
SRR5250500	1		NA	1	1	1	1	1	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	young2017
SRR5250501	45		NA	10	14	8	6	10	3	2	45	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC45_CA-347.fa	young2017
SRR5250502	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	young2017
SRR5250503	1		NA	1	1	1	1	1	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	young2017
SRR5250504	398		NA	3	35	19	2	20	26	39	398	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC398_SO385.dna	young2017
SRR5250505	30		NA	2	2	2	2	6	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250506	15		NA	13	13	1	1	12	11	13	15	NoCloseReference	young2017
SRR5250507	30		NA	2	2	2	2	6	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250508	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	young2017
SRR5250509	582		NA	13	13	1	1	12	10	13	15	NoCloseReference	young2017
SRR5250510	3437		NA	2	2	2	2	6	3	439	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250511	45		NA	10	14	8	6	10	3	2	45	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC45_CA-347.fa	young2017
SRR5250512	15		NA	13	13	1	1	12	11	13	15	NoCloseReference	young2017
SRR5250513	5		NA	1	4	1	4	12	1	10	5	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC5_N315.dna	young2017
SRR5250514	1~	Unknown	NA	358~	1	1	1	1	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	young2017
SRR5250515	1224		NA	19	23	15	2	19	20	136	59	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC59_M013.fa	young2017
SRR5250516	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	young2017
SRR5250517	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	young2017
SRR5250518	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	young2017
SRR5250519	45		NA	10	14	8	6	10	3	2	45	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC45_CA-347.fa	young2017
SRR5250520	30		NA	2	2	2	2	6	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250521	30		NA	2	2	2	2	6	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250522	5		NA	1	4	1	4	12	1	10	5	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC5_N315.dna	young2017
SRR5250523	8		NA	3	3	1	1	4	4	3	8	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC8_USA300_FPR3757.dna	young2017
SRR5250524	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	young2017
SRR5250525	101		NA	3	1	14	15	11	19	3	101	NoCloseReference	young2017
SRR5250526	15		NA	13	13	1	1	12	11	13	15	NoCloseReference	young2017
SRR5250527	45		NA	10	14	8	6	10	3	2	45	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC45_CA-347.fa	young2017
SRR5250528	573		NA	1	1	1	1	12	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	young2017
SRR5250529	1		NA	1	1	1	1	1	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	young2017
SRR5250530	6		NA	12	4	1	4	12	1	3	5	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC5_N315.dna	young2017
SRR5250531	30		NA	2	2	2	2	6	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250532	45		NA	10	14	8	6	10	3	2	45	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC45_CA-347.fa	young2017
SRR5250533	15~	Unknown	NA	13	13	1~	1	12	11	13	15	NoCloseReference	young2017
SRR5250534	97		NA	3	1	1	1	1	5	3	97	NoCloseReference	young2017
SRR5250535	789		NA	3	4	1	4	4	6	3	7	NoCloseReference	young2017
SRR5250536	45		NA	10	14	8	6	10	3	2	45	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC45_CA-347.fa	young2017
SRR5250537	5		NA	1	4	1	4	12	1	10	5	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC5_N315.dna	young2017
SRR5250538	1224		NA	19	23	15	2	19	20	136	59	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC59_M013.fa	young2017
SRR5250539	45		NA	10	14	8	6	10	3	2	45	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC45_CA-347.fa	young2017
SRR5250540	30		NA	2	2	2	2	6	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250541	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	young2017
SRR5250542	1		NA	1	1	1	1	1	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	young2017
SRR5250543	88		NA	22	1	14	23	12	4	31	88	NoCloseReference	young2017
SRR5250544	30		NA	2	2	2	2	6	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250545	54		NA	10	14	8	13	10	3	2	45	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC45_CA-347.fa	young2017
SRR5250546	97		NA	3	1	1	1	1	5	3	97	NoCloseReference	young2017
SRR5250547	291		NA	3	37	19	2	20	26	32	398	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC398_SO385.dna	young2017
SRR5250548	30		NA	2	2	2	2	6	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250549	573		NA	1	1	1	1	12	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	young2017
SRR5250550	39		NA	2	2	2	2	2	2	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250551	109		NA	3	27	1	1	1	1	10	130	NoCloseReference	young2017
SRR5250552	1		NA	1	1	1	1	1	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	young2017
SRR5250553	45~	Unknown	NA	10	14~	8	6	10	3	2	45	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC45_CA-347.fa	young2017
SRR5250554	59		NA	19	23	15	2	19	20	15	59	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC59_M013.fa	young2017
SRR5250555	5		NA	1	4	1	4	12	1	10	5	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC5_N315.dna	young2017
SRR5250556	88		NA	22	1	14	23	12	4	31	88	NoCloseReference	young2017
SRR5250557	36		NA	2	2	2	2	3	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250558	1		NA	1	1	1	1	1	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	young2017
SRR5250559	45		NA	10	14	8	6	10	3	2	45	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC45_CA-347.fa	young2017
SRR5250560	30		NA	2	2	2	2	6	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250561	8		NA	3	3	1	1	4	4	3	8	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC8_USA300_FPR3757.dna	young2017
SRR5250562	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	young2017
SRR5250563	30		NA	2	2	2	2	6	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	young2017
SRR5250564	291		NA	3	37	19	2	20	26	32	398	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC398_SO385.dna	young2017
SRR5250565	8		NA	3	3	1	1	4	4	3	8	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC8_USA300_FPR3757.dna	young2017
