chromosome	TU_Id_mader2016	TU_strand_mader2016	TU_start_mader2016	TU_end_mader2016	TU_length_mader2016	TU_locus_tags_mader2016	TU_gene_names_mader2016	TU_ClcortreeUA_mader2016	TU_cds_length_mader2016	locus_tags_product_gff	locus_tags_type_gff	locus_tags_start_gff	locus_tags_end_gff	locus_tags_strand_gff	locus_tags_snpEff_locus_ids	TU_promoter_Id_mader2016	TU_promoter_start_mader2016	TU_promoter_end_mader2016	TU_promoter_length_mader2016
NCTC8325	U767	1	1457003	1457258	256	-	-	UA49	0	-	-	-	-	-	-	U767_promoter_200bp	1456803	1457003	200
NCTC8325	U768	1	1457273	1457989	717	new_1457273_1457494_1, new_1457496_1457754_1, SAOUHSC_01504	S623, S624, fer	UA3	225	-;-;ferredoxin, putative	-;-;CDS	-;-;1457754	-;-;1457979	-;-;1	-;-;CDS_NCTC8325_1457755_1457979	U768_promoter_200bp	1457073	1457273	200
NCTC8325	U769	1	1457496	1457989	494	new_1457496_1457754_1, SAOUHSC_01504	S624, fer	UA51	225	-;ferredoxin, putative	-;CDS	-;1457754	-;1457979	-;1	-;CDS_NCTC8325_1457755_1457979	U769_promoter_200bp	1457296	1457496	200
NCTC8325	U770	-1	1455277	1457705	2429	new_1457624_1457705_-1, SAOUHSC_01503, SAOUHSC_01502	S625, NA, recQ2	UA194	2323	-;conserved hypothetical protein;ATP-dependent DNA helicase RecQ, putative	-;CDS;CDS	-;1456669;1455300	-;1457623;1456680	-;-1;-1	-;CDS_NCTC8325_1456670_1457623;CDS_NCTC8325_1455301_1456680	U770_promoter_200bp	1457705	1457905	200
NCTC8325	U771	-1	1458082	1458854	773	new_1458631_1458854_-1, SAOUHSC_01505	S626, NA	UA238	546	-;conserved hypothetical protein	-;CDS	-;1458084	-;1458630	-;-1	-;CDS_NCTC8325_1458085_1458630	U771_promoter_200bp	1458854	1459054	200
NCTC8325	U773	-1	1462808	1462959	152	new_1462761_1462959_-1	S627	UA27	0	-	-	-	-	-	-	U773_promoter_200bp	1462959	1463159	200
NCTC8325	U774	-1	1462808	1463835	1028	SAOUHSC_01514, new_1462761_1462959_-1	NA, S627	UA3	837	hypothetical phage protein;-	CDS;-	1462962;-	1463799;-	-1;-	CDS_NCTC8325_1462963_1463799;-	U774_promoter_200bp	1463835	1464035	200
NCTC8325	U775	-1	1463845	1464394	550	new_1464218_1464389_-1, new_1463887_1464034_-1	S629, S628	UA198	0	-;-	-;-	-;-	-;-	-;-	-;-	U775_promoter_200bp	1464394	1464594	200
NCTC8325	U776	-1	1480352	1481015	664	new_1480585_1480675_-1, SAOUHSC_01528	S630, NA	UA12	456	-;bacteriophage L54a, bacterial Ig-like domain group 2 family protein	-;CDS	-;1480128	-;1480584	-;-1	-;CDS_NCTC8325_1480129_1480584	U776_promoter_200bp	1481015	1481215	200
NCTC8325	U777	1	1502155	1502189	35	-	-	UA77	0	-	-	-	-	-	-	U777_promoter_200bp	1501955	1502155	200
NCTC8325	U778	1	1502971	1503362	392	SAOUHSC_01572	NA	UA3	366	conserved hypothetical phage protein	CDS	1502986	1503352	1	CDS_NCTC8325_1502987_1503352	U778_promoter_200bp	1502771	1502971	200
NCTC8325	U779	-1	1499749	1503880	4132	SAOUHSC_01574, SAOUHSC_01573, new_1502933_1503320_-1, SAOUHSC_01571, SAOUHSC_01570, new_1502177_1502254_-1, SAOUHSC_01568, SAOUHSC_01567, SAOUHSC_01566, SAOUHSC_01565	NA, NA, S633, NA, NA, S632, NA, NA, NA, NA	UA240	3398	Helix-turn-helix domain protein;conserved hypothetical phage protein;-;SLT orf 71-like protein-related protein;PVL orf 37-like protein;-;conserved hypothetical phage protein;conserved hypothetical phage protein;phi APSE P51-like protein;phage-related protein	CDS;CDS;-;CDS;CDS;-;CDS;CDS;CDS;CDS	1503581;1503320;-;1502716;1502428;-;1501852;1501475;1500312;1499729	1503845;1503566;-;1502932;1502692;-;1502176;1501838;1501479;1500287	-1;-1;-;-1;-1;-;-1;-1;-1;-1	CDS_NCTC8325_1503582_1503845;CDS_NCTC8325_1503321_1503566;-;CDS_NCTC8325_1502717_1502932;CDS_NCTC8325_1502429_1502692;-;CDS_NCTC8325_1501853_1502176;CDS_NCTC8325_1501476_1501838;CDS_NCTC8325_1500313_1501479;CDS_NCTC8325_1499730_1500287	U779_promoter_200bp	1503880	1504080	200
NCTC8325	U780	1	1503945	1506405	2461	SAOUHSC_01575, SAOUHSC_01576, SAOUHSC_01577, new_1505987_1506144_1	NA, NA, NA, S634	UA10	1989	Helix-turn-helix domain protein;exonuclease family;conserved hypothetical phage protein;-	CDS;CDS;CDS;-	1503977;1504706;1505644;-	1504691;1505639;1505986;-	1;1;1;-	CDS_NCTC8325_1503978_1504691;CDS_NCTC8325_1504707_1505639;CDS_NCTC8325_1505645_1505986;-	U780_promoter_200bp	1503745	1503945	200
NCTC8325	U781	-1	1507314	1507671	358	-	-	UA135	0	-	-	-	-	-	-	U781_promoter_200bp	1507671	1507871	200
NCTC8325	U782	-1	1508198	1511531	3334	new_1511430_1511530_-1, SAOUHSC_01584, SAOUHSC_01583, new_1508170_1508539_-1	S637, NA, NA, S636	UA157	2890	-;conserved hypothetical protein;conserved hypothetical phage protein;-	-;CDS;CDS;-	-;1510559;1508539;-	-;1511429;1510567;-	-;-1;-1;-	-;CDS_NCTC8325_1510560_1511429;CDS_NCTC8325_1508540_1510567;-	U782_promoter_200bp	1511531	1511731	200
NCTC8325	U784	-1	1511734	1516380	4647	SAOUHSC_01589, SAOUHSC_01588, SAOUHSC_01587, new_1514192_1514323_-1, SAOUHSC_01586, SAOUHSC_01585	scpA, scpB, rluB, S638, srrA, srrB	UA1	4455	conserved hypothetical protein;conserved hypothetical protein;ribosomal large subunit pseudouridine synthase B, putative;-;DNA-binding response regulator, putative;staphylococcal respiratory response protein SrrB, putative	CDS;CDS;CDS;-;CDS;CDS	1515588;1515053;1514323;-;1513465;1511733	1516320;1515596;1515061;-;1514191;1513485	-1;-1;-1;-;-1;-1	CDS_NCTC8325_1515589_1516320;CDS_NCTC8325_1515054_1515596;CDS_NCTC8325_1514324_1515061;-;CDS_NCTC8325_1513466_1514191;CDS_NCTC8325_1511734_1513485	U784_promoter_200bp	1516380	1516580	200
NCTC8325	U785	-1	1517004	1518445	1442	SAOUHSC_01592, SAOUHSC_01591	fur, xerD	UA3	1338	transcriptional regulator, Fur, putative;integrase/recombinase XerD	CDS;CDS	1517931;1516995	1518381;1517883	-1;-1	CDS_NCTC8325_1517932_1518381;CDS_NCTC8325_1516996_1517883	U785_promoter_200bp	1518445	1518645	200
NCTC8325	U786	1	1519054	1520022	969	SAOUHSC_01594	NA	UA3	909	conserved hypothetical protein	CDS	1519109	1520018	1	CDS_NCTC8325_1519110_1520018	U786_promoter_200bp	1518854	1519054	200
NCTC8325	U787	-1	1517004	1519093	2090	SAOUHSC_01593, SAOUHSC_01592, SAOUHSC_01591	NA, fur, xerD	UA3	1881	NUDIX domain protein;transcriptional regulator, Fur, putative;integrase/recombinase XerD	CDS;CDS;CDS	1518485;1517931;1516995	1519028;1518381;1517883	-1;-1;-1	CDS_NCTC8325_1518486_1519028;CDS_NCTC8325_1517932_1518381;CDS_NCTC8325_1516996_1517883	U787_promoter_200bp	1519093	1519293	200
NCTC8325	U788	1	1521337	1522198	862	new_1521337_1521424_1, SAOUHSC_01597	S639, proC	UA135	786	-;pyrroline-5-carboxylate reductase	-;CDS	-;1521424	-;1522210	-;1	-;CDS_NCTC8325_1521425_1522210	U788_promoter_200bp	1521137	1521337	200
NCTC8325	U789	-1	1520149	1521342	1194	SAOUHSC_01596, SAOUHSC_01595	NA, NA	UA3	1005	conserved hypothetical protein;conserved hypothetical protein	CDS;CDS	1520497;1520233	1521253;1520482	-1;-1	CDS_NCTC8325_1520498_1521253;CDS_NCTC8325_1520234_1520482	U789_promoter_200bp	1521342	1521542	200
NCTC8325	U790	-1	1522291	1523271	981	SAOUHSC_01598	rnz	UA3	921	AtsA/ElaC family protein	CDS	1522314	1523235	-1	CDS_NCTC8325_1522315_1523235	U790_promoter_200bp	1523271	1523471	200
NCTC8325	U791	1	1523389	1526125	2737	new_1523388_1523547_1, SAOUHSC_01599, new_1525080_1525222_1, SAOUHSC_01600	S640, zwf, S641, NA	UA15	2379	-;glucose-6-phosphate 1-dehydrogenase;-;conserved hypothetical protein	-;CDS;-;CDS	-;1523547;-;1525234	-;1525032;-;1526128	-;1;-;1	-;CDS_NCTC8325_1523548_1525032;-;CDS_NCTC8325_1525235_1526128	U791_promoter_200bp	1523189	1523389	200
NCTC8325	U792	1	1525224	1526125	902	SAOUHSC_01600	NA	UA67	894	conserved hypothetical protein	CDS	1525234	1526128	1	CDS_NCTC8325_1525235_1526128	U792_promoter_200bp	1525024	1525224	200
NCTC8325	U793	-1	1526269	1528953	2685	SAOUHSC_01602, SAOUHSC_01601	malR, malA	UA4	2670	transcriptional regulator, putative;alpha-glucosidase, putative	CDS;CDS	1527875;1526210	1528895;1527860	-1;-1	CDS_NCTC8325_1527876_1528895;CDS_NCTC8325_1526211_1527860	U793_promoter_200bp	1528953	1529153	200
NCTC8325	U794	-1	1529091	1531129	2039	SAOUHSC_01605, new_1529461_1529659_-1, SAOUHSC_01604, SAOUHSC_01603	gnd, S642, NA, NA	UA241	1972	6-phosphogluconate dehydrogenase, decarboxylating;-;conserved hypothetical protein;hypothetical protein	CDS;-;CDS;CDS	1529678;-;1529088;1528895	1531085;-;1529460;1529150	-1;-;-1;-1	CDS_NCTC8325_1529679_1531085;-;CDS_NCTC8325_1529089_1529460;CDS_NCTC8325_1528896_1529150	U794_promoter_200bp	1531129	1531329	200
NCTC8325	U795	-1	1529686	1532432	2747	new_1532287_1532432_-1, SAOUHSC_01606, SAOUHSC_01605	S643, NA, gnd	UA242	2541	-;peptidase T, putative;6-phosphogluconate dehydrogenase, decarboxylating	-;CDS;CDS	-;1531152;1529678	-;1532286;1531085	-;-1;-1	-;CDS_NCTC8325_1531153_1532286;CDS_NCTC8325_1529679_1531085	U795_promoter_200bp	1532432	1532632	200
NCTC8325	U796	1	1532479	1532738	260	new_1532483_1532548_1, SAOUHSC_01607	S644, NA	UA75	180	-;conserved hypothetical protein	-;CDS	-;1532548	-;1532728	-;1	-;CDS_NCTC8325_1532549_1532728	U796_promoter_200bp	1532279	1532479	200
NCTC8325	U797	-1	1532882	1534333	1452	SAOUHSC_01610, SAOUHSC_01609	NA, NA	UA3	1419	conserved hypothetical protein;conserved hypothetical protein	CDS;CDS	1533848;1532854	1534286;1533835	-1;-1	CDS_NCTC8325_1533849_1534286;CDS_NCTC8325_1532855_1533835	U797_promoter_200bp	1534333	1534533	200
NCTC8325	U798	-1	1532882	1541674	8793	SAOUHSC_01617, SAOUHSC_01615, new_1539337_1539486_-1, SAOUHSC_01614, SAOUHSC_01613, SAOUHSC_01612, SAOUHSC_01611, new_1534335_1534608_-1, SAOUHSC_01610, SAOUHSC_01609	argR, recN, S646, lpdA, bfmBAA, bfmBAB, bmfBB, S645, NA, NA	UA205	8225	arginine repressor;DNA repair protein RecN;-;dihydrolipoamide dehydrogenase;2-oxoisovalerate dehydrogenase, E1 component, alpha subunit, putative;2-oxoisovalerate dehydrogenase, E1 component, beta subunit, putative;2-oxoisovalerate dehydrogenase, E2 component, dihydrolipoamide acetyltransferase, putative;-;conserved hypothetical protein;conserved hypothetical protein	CDS;CDS;-;CDS;CDS;CDS;CDS;-;CDS;CDS	1541181;1539486;-;1537914;1536906;1535923;1534636;-;1533848;1532854	1541634;1541166;-;1539336;1537899;1536907;1535911;-;1534286;1533835	-1;-1;-;-1;-1;-1;-1;-;-1;-1	CDS_NCTC8325_1541182_1541634;CDS_NCTC8325_1539487_1541166;-;CDS_NCTC8325_1537915_1539336;CDS_NCTC8325_1536907_1537899;CDS_NCTC8325_1535924_1536907;CDS_NCTC8325_1534637_1535911;-;CDS_NCTC8325_1533849_1534286;CDS_NCTC8325_1532855_1533835	U798_promoter_200bp	1541674	1541874	200
NCTC8325	U799	-1	1542079	1545564	3486	SAOUHSC_01622, SAOUHSC_01621, SAOUHSC_01620, SAOUHSC_01619, SAOUHSC_01618	NA, nusB, xseA, xseB, ispA	UA243	3173	conserved hypothetical protein;N utilization substance protein B, putative;exodeoxyribonuclease VII, large subunit;exodeoxyribonuclease VII, small subunit;geranyltranstransferase, putative	CDS;CDS;CDS;CDS;CDS	1544950;1544501;1543147;1542924;1542065	1545313;1544891;1544485;1543155;1542947	-1;-1;-1;-1;-1	CDS_NCTC8325_1544951_1545313;CDS_NCTC8325_1544502_1544891;CDS_NCTC8325_1543148_1544485;CDS_NCTC8325_1542925_1543155;CDS_NCTC8325_1542066_1542947	U799_promoter_200bp	1545564	1545764	200
NCTC8325	U800	-1	1541688	1547198	5511	SAOUHSC_01624, SAOUHSC_01623, SAOUHSC_01622, SAOUHSC_01621, SAOUHSC_01620, SAOUHSC_01619, SAOUHSC_01618, new_1541676_1542035_-1	accB, accC, NA, nusB, xseA, xseB, ispA, S647	UA3	4993	acetyl-CoA carboxylase, biotin carboxyl carrier protein;acetyl-CoA carboxylase, biotin carboxylase;conserved hypothetical protein;N utilization substance protein B, putative;exodeoxyribonuclease VII, large subunit;exodeoxyribonuclease VII, small subunit;geranyltranstransferase, putative;-	CDS;CDS;CDS;CDS;CDS;CDS;CDS;-	1546682;1545327;1544950;1544501;1543147;1542924;1542065;-	1547147;1546683;1545313;1544891;1544485;1543155;1542947;-	-1;-1;-1;-1;-1;-1;-1;-	CDS_NCTC8325_1546683_1547147;CDS_NCTC8325_1545328_1546683;CDS_NCTC8325_1544951_1545313;CDS_NCTC8325_1544502_1544891;CDS_NCTC8325_1543148_1544485;CDS_NCTC8325_1542925_1543155;CDS_NCTC8325_1542066_1542947;-	U800_promoter_200bp	1547198	1547398	200
NCTC8325	U801	1	1547545	1548174	630	-	-	UA101	0	-	-	-	-	-	-	U801_promoter_200bp	1547345	1547545	200
NCTC8325	U802	-1	1547519	1548287	769	SAOUHSC_01625	efp	UA12	558	translation elongation factor P	CDS	1547620	1548178	-1	CDS_NCTC8325_1547621_1548178	U802_promoter_200bp	1548287	1548487	200
NCTC8325	U803	1	1549313	1550180	868	SAOUHSC_01627, SAOUHSC_01628	NA, NA	UA1	801	conserved hypothetical protein;conserved hypothetical protein	CDS;CDS	1549369;1549964	1549951;1550183	1;1	CDS_NCTC8325_1549370_1549951;CDS_NCTC8325_1549965_1550183	U803_promoter_200bp	1549113	1549313	200
NCTC8325	U804	-1	1541688	1549325	7638	SAOUHSC_01626, SAOUHSC_01625, new_1547200_1547474_-1, SAOUHSC_01624, SAOUHSC_01623, SAOUHSC_01622, SAOUHSC_01621, SAOUHSC_01620, SAOUHSC_01619, SAOUHSC_01618, new_1541676_1542035_-1	pepQ2, efp, S648, accB, accC, NA, nusB, xseA, xseB, ispA, S647	UA3	6613	proline dipeptidase, putative;translation elongation factor P;-;acetyl-CoA carboxylase, biotin carboxyl carrier protein;acetyl-CoA carboxylase, biotin carboxylase;conserved hypothetical protein;N utilization substance protein B, putative;exodeoxyribonuclease VII, large subunit;exodeoxyribonuclease VII, small subunit;geranyltranstransferase, putative;-	CDS;CDS;-;CDS;CDS;CDS;CDS;CDS;CDS;CDS;-	1548203;1547620;-;1546682;1545327;1544950;1544501;1543147;1542924;1542065;-	1549265;1548178;-;1547147;1546683;1545313;1544891;1544485;1543155;1542947;-	-1;-1;-;-1;-1;-1;-1;-1;-1;-1;-	CDS_NCTC8325_1548204_1549265;CDS_NCTC8325_1547621_1548178;-;CDS_NCTC8325_1546683_1547147;CDS_NCTC8325_1545328_1546683;CDS_NCTC8325_1544951_1545313;CDS_NCTC8325_1544502_1544891;CDS_NCTC8325_1543148_1544485;CDS_NCTC8325_1542925_1543155;CDS_NCTC8325_1542066_1542947;-	U804_promoter_200bp	1549325	1549525	200
NCTC8325	U805	1	1551189	1551795	607	SAOUHSC_01630, new_1551670_1551835_1	NA, S650	UA3	387	conserved hypothetical protein;-	CDS;-	1551234;-	1551621;-	1;-	CDS_NCTC8325_1551235_1551621;-	U805_promoter_200bp	1550989	1551189	200
NCTC8325	U806	-1	1550239	1551212	974	new_1551078_1551208_-1, SAOUHSC_01629	S649, lipM	UA167	831	-;conserved hypothetical protein	-;CDS	-;1550246	-;1551077	-;-1	-;CDS_NCTC8325_1550247_1551077	U806_promoter_200bp	1551212	1551412	200
NCTC8325	U807	-1	1551922	1556157	4236	new_1555937_1556066_-1, SAOUHSC_01634, SAOUHSC_01633, SAOUHSC_01632, new_1551879_1551985_-1	S652, gcvT, gcvPA, gcvPB, S651	UA244	3904	-;glycine cleavage system T protein;glycine cleavage system P-protein subunit I, putative;glycine cleavage system P-protein subunit ll, putative;-	-;CDS;CDS;CDS;-	-;1554816;1553450;1551985;-	-;1555908;1554797;1553458;-	-;-1;-1;-1;-	-;CDS_NCTC8325_1554817_1555908;CDS_NCTC8325_1553451_1554797;CDS_NCTC8325_1551986_1553458;-	U807_promoter_200bp	1556157	1556357	200
NCTC8325	U808	-1	1555271	1556664	1394	SAOUHSC_01635, new_1555937_1556066_-1, SAOUHSC_01634	aroK, S652, gcvT	UA3	1617	shikimate kinase, putative;-;glycine cleavage system T protein	CDS;-;CDS	1556066;-;1554816	1556591;-;1555908	-1;-;-1	CDS_NCTC8325_1556067_1556591;-;CDS_NCTC8325_1554817_1555908	U808_promoter_200bp	1556664	1556864	200
NCTC8325	U810	-1	1560337	1564508	4172	SAOUHSC_01650, SAOUHSC_01649, SAOUHSC_01648, SAOUHSC_01647, SAOUHSC_01646, SAOUHSC_01645, SAOUHSC_01644	NA, NA, NA, NA, glcK, NA, NA	UA246	4120	conserved hypothetical protein;rhomboid family protein;conserved hypothetical protein;conserved hypothetical protein;glucokinase, putative;conserved hypothetical protein;conserved hypothetical protein	CDS;CDS;CDS;CDS;CDS;CDS;CDS	1563932;1562910;1562457;1562273;1561290;1560961;1560341	1564472;1563921;1562910;1562477;1562277;1561291;1560965	-1;-1;-1;-1;-1;-1;-1	CDS_NCTC8325_1563933_1564472;CDS_NCTC8325_1562911_1563921;CDS_NCTC8325_1562458_1562910;CDS_NCTC8325_1562274_1562477;CDS_NCTC8325_1561291_1562277;CDS_NCTC8325_1560962_1561291;CDS_NCTC8325_1560342_1560965	U810_promoter_200bp	1564508	1564708	200
NCTC8325	U811	-1	1564672	1564876	205	SAOUHSC_01651	rpmG	UA20	150	ribosomal protein L33	CDS	1564680	1564830	-1	CDS_NCTC8325_1564681_1564830	U811_promoter_200bp	1564876	1565076	200
NCTC8325	U812	-1	1564672	1567062	2391	SAOUHSC_01652, SAOUHSC_01651	pbp3, rpmG	UA1	2226	penicillin-binding protein 3;ribosomal protein L33	CDS;CDS	1564942;1564680	1567018;1564830	-1;-1	CDS_NCTC8325_1564943_1567018;CDS_NCTC8325_1564681_1564830	U812_promoter_200bp	1567062	1567262	200
NCTC8325	U813	-1	1567154	1567859	706	new_1567739_1567859_-1, SAOUHSC_01653	S653, sodA	UA197	600	-;superoxide dismutase, Mn, putative	-;CDS	-;1567138	-;1567738	-;-1	-;CDS_NCTC8325_1567139_1567738	U813_promoter_200bp	1567859	1568059	200
NCTC8325	U814	-1	1568021	1570095	2075	SAOUHSC_01657, SAOUHSC_01656, SAOUHSC_01655	znuC, znuB, zur	UA144	2047	ABC transporter, putative;conserved hypothetical protein;conserved hypothetical protein	CDS;CDS;CDS	1569315;1568410;1568013	1570101;1569274;1568424	-1;-1;-1	CDS_NCTC8325_1569316_1570101;CDS_NCTC8325_1568411_1569274;CDS_NCTC8325_1568014_1568424	U814_promoter_200bp	1570095	1570295	200
NCTC8325	U815	-1	1568021	1572509	4489	SAOUHSC_01659, SAOUHSC_01658, new_1570102_1570204_-1, SAOUHSC_01657, SAOUHSC_01656, SAOUHSC_01655	NA, nfo, S654, znuC, znuB, zur	UA3	4285	conserved hypothetical protein;endonuclease IV, putative;-;ABC transporter, putative;conserved hypothetical protein;conserved hypothetical protein	CDS;CDS;-;CDS;CDS;CDS	1571126;1570226;-;1569315;1568410;1568013	1572473;1571117;-;1570101;1569274;1568424	-1;-1;-;-1;-1;-1	CDS_NCTC8325_1571127_1572473;CDS_NCTC8325_1570227_1571117;-;CDS_NCTC8325_1569316_1570101;CDS_NCTC8325_1568411_1569274;CDS_NCTC8325_1568014_1568424	U815_promoter_200bp	1572509	1572709	200
NCTC8325	U816	-1	1568123	1577660	9538	SAOUHSC_01663, new_1575605_1575827_-1, SAOUHSC_01662, SAOUHSC_01661, SAOUHSC_01660, new_1572511_1572586_-1, SAOUHSC_01659, SAOUHSC_01658, new_1570102_1570204_-1, SAOUHSC_01657, SAOUHSC_01656, SAOUHSC_01655	dnaG, S656, sigA, NA, NA, S655, NA, nfo, S654, znuC, znuB, zur	UA3	8971	DNA primase, putative;-;RNA polymerase sigma factor, putative;conserved hypothetical protein;conserved hypothetical protein;-;conserved hypothetical protein;endonuclease IV, putative;-;ABC transporter, putative;conserved hypothetical protein;conserved hypothetical protein	CDS;-;CDS;CDS;CDS;-;CDS;CDS;-;CDS;CDS;CDS	1575827;-;1574497;1573689;1572586;-;1571126;1570226;-;1569315;1568410;1568013	1577627;-;1575604;1574367;1573687;-;1572473;1571117;-;1570101;1569274;1568424	-1;-;-1;-1;-1;-;-1;-1;-;-1;-1;-1	CDS_NCTC8325_1575828_1577627;-;CDS_NCTC8325_1574498_1575604;CDS_NCTC8325_1573690_1574367;CDS_NCTC8325_1572587_1573687;-;CDS_NCTC8325_1571127_1572473;CDS_NCTC8325_1570227_1571117;-;CDS_NCTC8325_1569316_1570101;CDS_NCTC8325_1568411_1569274;CDS_NCTC8325_1568014_1568424	U816_promoter_200bp	1577660	1577860	200
NCTC8325	U817	-1	1572560	1579176	6617	new_1579057_1579173_-1, SAOUHSC_01665, SAOUHSC_01664, SAOUHSC_01663, new_1575605_1575827_-1, SAOUHSC_01662, SAOUHSC_01661, SAOUHSC_01660	S657, NA, NA, dnaG, S656, sigA, NA, NA	UA246	6045	-;CBS domain protein;conserved hypothetical protein;DNA primase, putative;-;RNA polymerase sigma factor, putative;conserved hypothetical protein;conserved hypothetical protein	-;CDS;CDS;CDS;-;CDS;CDS;CDS	-;1578516;1577687;1575827;-;1574497;1573689;1572586	-;1579056;1578506;1577627;-;1575604;1574367;1573687	-;-1;-1;-1;-;-1;-1;-1	-;CDS_NCTC8325_1578517_1579056;CDS_NCTC8325_1577688_1578506;CDS_NCTC8325_1575828_1577627;-;CDS_NCTC8325_1574498_1575604;CDS_NCTC8325_1573690_1574367;CDS_NCTC8325_1572587_1573687	U817_promoter_200bp	1579176	1579376	200
NCTC8325	U818	1	1579226	1580899	1674	new_1579233_1579395_1, new_1579397_1579474_1, SAOUHSC_01666	S658, S659, glyS	UA3	1392	-;-;glycyl-tRNA synthetase	-;-;CDS	-;-;1579474	-;-;1580866	-;-;1	-;-;CDS_NCTC8325_1579475_1580866	U818_promoter_200bp	1579026	1579226	200
NCTC8325	U820	-1	1581026	1584937	3912	new_1584868_1584936_-1, SAOUHSC_01673, SAOUHSC_01672, SAOUHSC_01671, SAOUHSC_01670, new_1582465_1582689_-1, SAOUHSC_01668, SAOUHSC_01667	S661, phoH, ybeY, dgkA, cdd, S660, era, recO	UA131	3588	-;conserved hypothetical protein;conserved hypothetical protein;diacylglycerol kinase, putative;cytidine deaminase;-;GTP-binding protein Era;conserved hypothetical protein	-;CDS;CDS;CDS;CDS;-;CDS;CDS	-;1583919;1583451;1583104;1582689;-;1581789;1581015	-;1584867;1583919;1583449;1583094;-;1582464;1581762	-;-1;-1;-1;-1;-;-1;-1	-;CDS_NCTC8325_1583920_1584867;CDS_NCTC8325_1583452_1583919;CDS_NCTC8325_1583105_1583449;CDS_NCTC8325_1582690_1583094;-;CDS_NCTC8325_1581790_1582464;CDS_NCTC8325_1581016_1581762	U820_promoter_200bp	1584937	1585137	200
NCTC8325	U821	-1	1585191	1587644	2454	new_1587577_1587644_-1, SAOUHSC_01677, SAOUHSC_01676, SAOUHSC_01675	S662, NA, NA, NA	UA247	2373	-;conserved hypothetical protein;conserved hypothetical protein;conserved hypothetical protein	-;CDS;CDS;CDS	-;1586892;1585885;1585170	-;1587576;1586875;1585869	-;-1;-1;-1	-;CDS_NCTC8325_1586893_1587576;CDS_NCTC8325_1585886_1586875;CDS_NCTC8325_1585171_1585869	U821_promoter_200bp	1587644	1587844	200
NCTC8325	U822	1	1587763	1587988	226	-	-	UA101	0	-	-	-	-	-	-	U822_promoter_200bp	1587563	1587763	200
NCTC8325	U823	-1	1587792	1588081	290	new_1587997_1588081_-1, SAOUHSC_01678	S664, rpsU	UA75	177	-;ribosomal protein S21	-;CDS	-;1587819	-;1587996	-;-1	-;CDS_NCTC8325_1587820_1587996	U823_promoter_200bp	1588081	1588281	200
NCTC8325	U824	-1	1587792	1589917	2126	SAOUHSC_01679, new_1588083_1588288_-1, new_1587997_1588081_-1, SAOUHSC_01678	NA, S665, S664, rpsU	UA3	1524	conserved hypothetical protein;-;-;ribosomal protein S21	CDS;-;-;CDS	1588288;-;-;1587819	1589635;-;-;1587996	-1;-;-;-1	CDS_NCTC8325_1588289_1589635;-;-;CDS_NCTC8325_1587820_1587996	U824_promoter_200bp	1589917	1590117	200
NCTC8325	U826	-1	1587792	1596210	8419	SAOUHSC_01685, SAOUHSC_01684, SAOUHSC_01683, new_1592478_1592592_-1, SAOUHSC_01682, SAOUHSC_01681, SAOUHSC_01680, SAOUHSC_01679, new_1588083_1588288_-1, new_1587997_1588081_-1, SAOUHSC_01678	hrcA, grpE, dnaK, S666, dnaJ, prmA, rsmE, NA, S665, S664, rpsU	UA107	7794	heat-inducible transcription repressor HrcA;co-chaperone GrpE;DNAk protein, putative;-;DnaJ protein;ribosomal protein L11 methyltransferase;conserved hypothetical protein;conserved hypothetical protein;-;-;ribosomal protein S21	CDS;CDS;CDS;-;CDS;CDS;CDS;CDS;-;-;CDS	1595171;1594513;1592612;-;1591337;1590395;1589641;1588288;-;-;1587819	1596149;1595140;1594445;-;1592477;1591334;1590394;1589635;-;-;1587996	-1;-1;-1;-;-1;-1;-1;-1;-;-;-1	CDS_NCTC8325_1595172_1596149;CDS_NCTC8325_1594514_1595140;CDS_NCTC8325_1592613_1594445;-;CDS_NCTC8325_1591338_1592477;CDS_NCTC8325_1590396_1591334;CDS_NCTC8325_1589642_1590394;CDS_NCTC8325_1588289_1589635;-;-;CDS_NCTC8325_1587820_1587996	U826_promoter_200bp	1596210	1596410	200
NCTC8325	U827	1	1599917	1600347	431	new_1599922_1600105_1, SAOUHSC_01689	S670, rpsT	UA3	252	-;ribosomal protein S20	-;CDS	-;1600105	-;1600357	-;1	-;CDS_NCTC8325_1600106_1600357	U827_promoter_200bp	1599717	1599917	200
